,index,fold,model,overfit,task,test,tool,train,val,seed
608,108,3,best_ensemble_model,0.0,Australian,0.8624787775891339,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8990683229813665,inf,2
609,109,4,best_ensemble_model,0.0,Australian,0.866723259762309,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.920807453416149,inf,2
610,110,0,best_ensemble_model,0.0,MiniBooNE,0.9369075382725699,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9416485964909428,inf,2
611,111,1,best_ensemble_model,0.0,MiniBooNE,0.9364044206886356,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9425349975788946,inf,2
612,112,2,best_ensemble_model,0.0,MiniBooNE,0.937511862044532,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9410564966145194,inf,2
613,113,3,best_ensemble_model,0.0,MiniBooNE,0.94181481595348,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9409431682806464,inf,2
614,114,4,best_ensemble_model,0.0,MiniBooNE,0.9413641927954308,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9420496106981948,inf,2
615,115,0,best_ensemble_model,0.0,adult,0.8479214107537654,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8453217795930963,inf,2
616,116,1,best_ensemble_model,0.0,adult,0.8364264857951328,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8452932554987538,inf,2
617,117,2,best_ensemble_model,0.0,adult,0.8475585030302136,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8423878190550693,inf,2
618,118,3,best_ensemble_model,0.0,adult,0.8441449046699205,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8451557900354958,inf,2
619,119,4,best_ensemble_model,0.0,adult,0.8403290288570713,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8467121365620741,inf,2
620,120,0,best_ensemble_model,0.0,cnae-9,0.9444444444444444,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9795574795574796,inf,2
621,121,1,best_ensemble_model,0.0,cnae-9,0.9351851851851852,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9692159692159692,inf,2
622,122,2,best_ensemble_model,0.0,cnae-9,0.9629629629629628,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9793169793169793,inf,2
623,123,3,best_ensemble_model,0.0,cnae-9,0.9074074074074072,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9843674843674844,inf,2
624,124,4,best_ensemble_model,0.0,cnae-9,0.9444444444444444,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9795574795574796,inf,2
625,125,0,best_ensemble_model,0.0,connect-4,0.7428718177201376,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7530508561249927,inf,2
626,126,1,best_ensemble_model,0.0,connect-4,0.7457476001327062,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7557228622691206,inf,2
627,127,2,best_ensemble_model,0.0,connect-4,0.77529606382438,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7690373904165625,inf,2
628,128,3,best_ensemble_model,0.0,connect-4,0.7549675254930562,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7635601252843328,inf,2
629,129,4,best_ensemble_model,0.0,connect-4,0.7454136101728089,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7558611965780715,inf,2
630,130,0,best_ensemble_model,0.0,higgs,0.7317941237046356,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7345608091394081,inf,2
631,131,1,best_ensemble_model,0.0,higgs,0.7185897739333471,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7374160109707529,inf,2
632,132,2,best_ensemble_model,0.0,higgs,0.7317878205836224,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7318483847926647,inf,2
633,133,3,best_ensemble_model,0.0,higgs,0.7254890522247073,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7336964389114071,inf,2
634,134,4,best_ensemble_model,0.0,higgs,0.7294995171529464,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.7315690858834711,inf,2
635,135,0,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9981818181818182,inf,2
636,136,1,best_ensemble_model,0.0,kr-vs-kp,0.9910179640718564,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9970208186190428,inf,2
637,137,2,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9963636363636365,inf,2
638,138,3,best_ensemble_model,0.0,kr-vs-kp,0.9970059880239521,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9958849142434056,inf,2
639,139,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9950604434262322,inf,2
640,140,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9880145278450364,inf,2
641,141,1,best_ensemble_model,0.0,segment,0.9696969696969696,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9855932203389832,inf,2
642,142,2,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9841269841269841,inf,2
643,143,3,best_ensemble_model,0.0,segment,0.9956709956709956,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9823749724608944,inf,2
644,144,4,best_ensemble_model,0.0,segment,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9836459836459835,inf,2
645,145,0,best_ensemble_model,0.0,vehicle,0.8722402597402599,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8633603238866396,inf,2
646,146,1,best_ensemble_model,0.0,vehicle,0.8252164502164502,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8754779577147999,inf,2
647,147,2,best_ensemble_model,0.0,vehicle,0.6980519480519479,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8827232343679712,inf,2
648,148,3,best_ensemble_model,0.0,vehicle,0.8002705627705629,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9094129554655872,inf,2
649,149,4,best_ensemble_model,0.0,vehicle,0.814935064935065,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8830690508322088,inf,2
650,150,0,best_ensemble_model,0.0,Albert,0.675359796820619,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.6774926839464883,inf,2
651,151,1,best_ensemble_model,0.0,Albert,0.6758066033298844,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.6780021948160535,inf,2
652,152,2,best_ensemble_model,0.0,Albert,0.6774527325745461,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.677388168896321,inf,2
653,153,3,best_ensemble_model,0.0,Albert,0.6764885711598156,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.6769570443143813,inf,2
654,154,4,best_ensemble_model,0.0,Albert,0.6796162167246731,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.6764273389962223,inf,2
655,155,0,best_ensemble_model,0.0,Australian,0.8858234295415959,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8777777777777778,inf,2
656,156,1,best_ensemble_model,0.0,Australian,0.8285229202037352,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8890096618357488,inf,2
657,157,2,best_ensemble_model,0.0,Australian,0.8463497453310695,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8839371980676329,inf,2
658,158,3,best_ensemble_model,0.0,Australian,0.8463497453310695,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8990683229813665,inf,2
659,159,4,best_ensemble_model,0.0,Australian,0.8828522920203735,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9135610766045548,inf,2
660,160,0,best_ensemble_model,0.0,MiniBooNE,0.9377837996899252,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9400204309414772,inf,2
661,161,1,best_ensemble_model,0.0,MiniBooNE,0.9373010609594166,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9402750608513466,inf,2
662,162,2,best_ensemble_model,0.0,MiniBooNE,0.9378567067948544,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9396389904181016,inf,2
663,163,3,best_ensemble_model,0.0,MiniBooNE,0.9432419652124772,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9392896888647452,inf,2
664,164,4,best_ensemble_model,0.0,MiniBooNE,0.9411504490741526,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9391243285814556,inf,2
665,165,0,best_ensemble_model,0.0,adult,0.8483731828976216,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8454375572392765,inf,2
666,166,1,best_ensemble_model,0.0,adult,0.8361475956283649,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8448606095475467,inf,2
667,167,2,best_ensemble_model,0.0,adult,0.8470318098706814,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8423062818046183,inf,2
668,168,3,best_ensemble_model,0.0,adult,0.8447932487429406,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8451324505094647,inf,2
669,169,4,best_ensemble_model,0.0,adult,0.8391793355648289,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8464292828107178,inf,2
670,170,0,best_ensemble_model,0.0,cnae-9,0.9722222222222222,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9591149591149593,inf,2
671,171,1,best_ensemble_model,0.0,cnae-9,0.9259259259259258,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9591149591149593,inf,2
672,172,2,best_ensemble_model,0.0,cnae-9,0.9444444444444444,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.964165464165464,inf,2
673,173,3,best_ensemble_model,0.0,cnae-9,0.9166666666666666,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9692159692159692,inf,2
674,174,4,best_ensemble_model,0.0,cnae-9,0.9629629629629628,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9644059644059644,inf,2
675,175,0,best_ensemble_model,0.0,connect-4,0.7549894356424691,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7466847848884535,inf,2
676,176,1,best_ensemble_model,0.0,connect-4,0.7591912835084546,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7483671446552069,inf,2
677,177,2,best_ensemble_model,0.0,connect-4,0.7675921540243368,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7453883953912017,inf,2
678,178,3,best_ensemble_model,0.0,connect-4,0.7538421177053962,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7472765077573666,inf,2
679,179,4,best_ensemble_model,0.0,connect-4,0.7622554559778619,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7476133197160397,inf,2
680,180,0,best_ensemble_model,0.0,higgs,0.728976732967986,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7336851471734129,inf,2
681,181,1,best_ensemble_model,0.0,higgs,0.7175845304880294,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7366314562942684,inf,2
682,182,2,best_ensemble_model,0.0,higgs,0.7321324677269769,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7312669227780205,inf,2
683,183,3,best_ensemble_model,0.0,higgs,0.7279893834593723,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7326885836492554,inf,2
684,184,4,best_ensemble_model,0.0,higgs,0.7331552040827145,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7311098835367252,inf,2
685,185,0,best_ensemble_model,0.0,kr-vs-kp,0.9937380141677428,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9956084903417294,inf,2
686,186,1,best_ensemble_model,0.0,kr-vs-kp,0.9850299401197604,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9964147580129822,inf,2
687,187,2,best_ensemble_model,0.0,kr-vs-kp,0.9934640522875816,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9935529186599088,inf,2
688,188,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9932930434000332,inf,2
689,189,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9940726691796592,inf,2
690,190,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.985633575464084,inf,2
691,191,1,best_ensemble_model,0.0,segment,0.9826839826839828,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9855699855699857,inf,2
692,192,2,best_ensemble_model,0.0,segment,0.987012987012987,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.985249318582652,inf,2
693,193,3,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9844476511143178,inf,2
694,194,4,best_ensemble_model,0.0,segment,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9838063171396504,inf,2
695,195,0,best_ensemble_model,0.0,vehicle,0.8593073593073594,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8208386388594726,inf,2
696,196,1,best_ensemble_model,0.0,vehicle,0.7899891774891774,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8434182411156095,inf,2
697,197,2,best_ensemble_model,0.0,vehicle,0.7094155844155845,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8197772242653533,inf,2
698,198,3,best_ensemble_model,0.0,vehicle,0.8014069264069263,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8700714125056229,inf,2
699,199,4,best_ensemble_model,0.0,vehicle,0.8014069264069263,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8500056230319388,inf,2
700,200,0,best_ensemble_model,0.0,Albert,0.6750540871037531,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6774012332775919,inf,2
701,201,1,best_ensemble_model,0.0,Albert,0.6753362806885523,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6779630016722408,inf,2
702,202,2,best_ensemble_model,0.0,Albert,0.6783463455930769,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6771041356973422,inf,2
703,203,3,best_ensemble_model,0.0,Albert,0.6769824099332142,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6772086513662205,inf,2
704,204,4,best_ensemble_model,0.0,Albert,0.6797337973850062,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6766468801553766,inf,2
705,205,0,best_ensemble_model,0.0,Australian,0.8858234295415959,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8865942028985507,inf,2
706,206,1,best_ensemble_model,0.0,Australian,0.8637521222410866,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8898550724637682,inf,2
707,207,2,best_ensemble_model,0.0,Australian,0.8404074702886248,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8891304347826088,inf,2
708,208,3,best_ensemble_model,0.0,Australian,0.8624787775891339,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8880434782608696,inf,2
709,209,4,best_ensemble_model,0.0,Australian,0.8696943972835314,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8985507246376812,inf,2
710,210,0,best_ensemble_model,0.0,MiniBooNE,0.9271482341987026,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9316596527815058,inf,2
711,211,1,best_ensemble_model,0.0,MiniBooNE,0.9376886983739372,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9401994263871418,inf,2
712,212,2,best_ensemble_model,0.0,MiniBooNE,0.9253266545740424,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9320288645639652,inf,2
713,213,3,best_ensemble_model,0.0,MiniBooNE,0.9341900064562316,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9320552445804384,inf,2
714,214,4,best_ensemble_model,0.0,MiniBooNE,0.9288900002703282,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9330834687579812,inf,2
715,215,0,best_ensemble_model,0.0,adult,0.8454032270688517,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8449606695835683,inf,2
716,216,1,best_ensemble_model,0.0,adult,0.8354507730655865,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8466739486028947,inf,2
717,217,2,best_ensemble_model,0.0,adult,0.8509214135098868,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8459736343368289,inf,2
718,218,3,best_ensemble_model,0.0,adult,0.8452950587610776,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8469699645147034,inf,2
719,219,4,best_ensemble_model,0.0,adult,0.8368311042953832,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8469680540389221,inf,2
720,220,0,best_ensemble_model,0.0,cnae-9,0.9444444444444444,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9454732510288066,inf,2
721,221,1,best_ensemble_model,0.0,cnae-9,0.9166666666666666,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9591149591149593,inf,2
722,222,2,best_ensemble_model,0.0,cnae-9,0.9537037037037036,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9547325102880656,inf,2
723,223,3,best_ensemble_model,0.0,cnae-9,0.8888888888888888,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.964165464165464,inf,2
724,224,4,best_ensemble_model,0.0,cnae-9,0.9166666666666666,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9588744588744588,inf,2
725,225,0,best_ensemble_model,0.0,connect-4,0.7457789404130949,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7486461797442346,inf,2
726,226,1,best_ensemble_model,0.0,connect-4,0.7523427757535263,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7478890843575557,inf,2
727,227,2,best_ensemble_model,0.0,connect-4,0.7614479232175938,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7466422352622241,inf,2
728,228,3,best_ensemble_model,0.0,connect-4,0.7549327122425625,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7498733915571658,inf,2
729,229,4,best_ensemble_model,0.0,connect-4,0.7579606601399856,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7479862395037685,inf,2
730,230,0,best_ensemble_model,0.0,higgs,0.730762394628305,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7333815807510904,inf,2
731,231,1,best_ensemble_model,0.0,higgs,0.7187827496184107,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7355725297253395,inf,2
732,232,2,best_ensemble_model,0.0,higgs,0.7321324677269769,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7312669227780205,inf,2
733,233,3,best_ensemble_model,0.0,higgs,0.7276910635433735,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7323574116965836,inf,2
734,234,4,best_ensemble_model,0.0,higgs,0.7331552040827145,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7311098835367252,inf,2
735,235,0,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9975457274822314,inf,2
736,236,1,best_ensemble_model,0.0,kr-vs-kp,0.9850299401197604,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9971818264633086,inf,2
737,237,2,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9968179254443856,inf,2
738,238,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9964540244254628,inf,2
739,239,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9961211349447704,inf,2
740,240,0,best_ensemble_model,0.0,segment,0.987012987012987,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9874939874939876,inf,2
741,241,1,best_ensemble_model,0.0,segment,0.9826839826839828,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9874939874939876,inf,2
742,242,2,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9865319865319864,inf,2
743,243,3,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9884559884559884,inf,2
744,244,4,best_ensemble_model,0.0,segment,1.0,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9874939874939876,inf,2
745,245,0,best_ensemble_model,0.0,vehicle,0.8825216450216451,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8648520504550847,inf,2
746,246,1,best_ensemble_model,0.0,vehicle,0.8484848484848484,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8584083775143556,inf,2
747,247,2,best_ensemble_model,0.0,vehicle,0.7326839826839827,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8558174257087441,inf,2
748,248,3,best_ensemble_model,0.0,vehicle,0.8133116883116883,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8715111498355272,inf,2
749,249,4,best_ensemble_model,0.0,vehicle,0.8376623376623377,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8662211905396326,inf,2
750,0,0,best_ensemble_model,0.0,Albert,0.5666917505408711,autosklearn,0.5656204600800594,inf,3
751,1,1,best_ensemble_model,0.0,Albert,0.6422020506067162,autosklearn,0.6355522110389951,inf,3
752,2,2,best_ensemble_model,0.0,Albert,0.6447888251340419,autosklearn,0.6365033079359107,inf,3
753,3,3,best_ensemble_model,0.0,Albert,0.5645988147869438,autosklearn,0.5660698794928877,inf,3
754,4,4,best_ensemble_model,0.0,Albert,0.6469993415483022,autosklearn,0.6389150179245184,inf,3
755,5,0,best_ensemble_model,0.0,Australian,0.9121392190152802,autosklearn,0.8927536231884058,inf,3
756,6,1,best_ensemble_model,0.0,Australian,0.8314940577249575,autosklearn,0.8916666666666666,inf,3
757,7,2,best_ensemble_model,0.0,Australian,0.8726655348047538,autosklearn,0.8894927536231885,inf,3
758,8,3,best_ensemble_model,0.0,Australian,0.8624787775891339,autosklearn,0.8963768115942029,inf,3
759,9,4,best_ensemble_model,0.0,Australian,0.8798811544991512,autosklearn,0.902536231884058,inf,3
760,10,0,best_ensemble_model,0.0,MiniBooNE,0.9384046520003336,autosklearn,0.9403382547932192,inf,3
761,11,1,best_ensemble_model,0.0,MiniBooNE,0.9371339602173159,autosklearn,0.9403281235587362,inf,3
762,12,2,best_ensemble_model,0.0,MiniBooNE,0.9390119184084584,autosklearn,0.9403239300023836,inf,3
763,13,3,best_ensemble_model,0.0,MiniBooNE,0.9438025886414244,autosklearn,0.9400637561628142,inf,3
764,14,4,best_ensemble_model,0.0,MiniBooNE,0.9408531174410454,autosklearn,0.9398391624884208,inf,3
765,15,0,best_ensemble_model,0.0,adult,0.8496563308873565,autosklearn,0.844658883137374,inf,3
766,16,1,best_ensemble_model,0.0,adult,0.836330261206021,autosklearn,0.8462222629336309,inf,3
767,17,2,best_ensemble_model,0.0,adult,0.8493436380258637,autosklearn,0.8455746434103351,inf,3
768,18,3,best_ensemble_model,0.0,adult,0.8455148598434021,autosklearn,0.8460949751356837,inf,3
769,19,4,best_ensemble_model,0.0,adult,0.8391793355648289,autosklearn,0.8464522611150394,inf,3
770,20,0,best_ensemble_model,0.0,cnae-9,0.9629629629629628,autosklearn,0.9660493827160496,inf,3
771,21,1,best_ensemble_model,0.0,cnae-9,0.8888888888888888,autosklearn,0.9701646090534979,inf,3
772,22,2,best_ensemble_model,0.0,cnae-9,0.9722222222222222,autosklearn,0.9753086419753084,inf,3
773,23,3,best_ensemble_model,0.0,cnae-9,0.9351851851851852,autosklearn,0.9650205761316872,inf,3
774,24,4,best_ensemble_model,0.0,cnae-9,0.9722222222222222,autosklearn,0.9619341563786008,inf,3
775,25,0,best_ensemble_model,0.0,connect-4,0.7429618287078933,autosklearn,0.7469765394156865,inf,3
776,26,1,best_ensemble_model,0.0,connect-4,0.7592758105532244,autosklearn,0.7470883716241016,inf,3
777,27,2,best_ensemble_model,0.0,connect-4,0.7643646031447089,autosklearn,0.7457377388822243,inf,3
778,28,3,best_ensemble_model,0.0,connect-4,0.759593547258515,autosklearn,0.7493890395092451,inf,3
779,29,4,best_ensemble_model,0.0,connect-4,0.7642407070121845,autosklearn,0.7447197295602782,inf,3
780,30,0,best_ensemble_model,0.0,higgs,0.7372633543306575,autosklearn,0.7274388898966828,inf,3
781,31,1,best_ensemble_model,0.0,higgs,0.7213806790389836,autosklearn,0.7279586143704082,inf,3
782,32,2,best_ensemble_model,0.0,higgs,0.7315863294238121,autosklearn,0.7256180376328571,inf,3
783,33,3,best_ensemble_model,0.0,higgs,0.7311789833504384,autosklearn,0.7259197407901062,inf,3
784,34,4,best_ensemble_model,0.0,higgs,0.7362338288815422,autosklearn,0.7261809069544851,inf,3
785,35,0,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearn,0.9982425179818466,inf,3
786,36,1,best_ensemble_model,0.0,kr-vs-kp,0.9880239520958084,autosklearn,0.998575407462539,inf,3
787,37,2,best_ensemble_model,0.0,kr-vs-kp,0.9934640522875816,autosklearn,0.9974837044057704,inf,3
788,38,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearn,0.9971818264633086,inf,3
789,39,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearn,0.9974837044057704,inf,3
790,40,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearn,0.9898989898989898,inf,3
791,41,1,best_ensemble_model,0.0,segment,0.9783549783549784,autosklearn,0.987012987012987,inf,3
792,42,2,best_ensemble_model,0.0,segment,0.987012987012987,autosklearn,0.987974987974988,inf,3
793,43,3,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearn,0.9894179894179896,inf,3
794,44,4,best_ensemble_model,0.0,segment,1.0,autosklearn,0.9889369889369888,inf,3
795,45,0,best_ensemble_model,0.0,vehicle,0.8711580086580086,autosklearn,0.8714030941508555,inf,3
796,46,1,best_ensemble_model,0.0,vehicle,0.8252164502164503,autosklearn,0.8895882316324564,inf,3
797,47,2,best_ensemble_model,0.0,vehicle,0.8382034632034632,autosklearn,0.8713022382627895,inf,3
798,48,3,best_ensemble_model,0.0,vehicle,0.8252164502164503,autosklearn,0.8794385334124515,inf,3
799,49,4,best_ensemble_model,0.0,vehicle,0.8257575757575757,autosklearn,0.8752695299495543,inf,3
800,50,0,best_ensemble_model,0.0,Albert,0.6752892484244192,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6775971989966556,inf,3
801,51,1,best_ensemble_model,0.0,Albert,0.6754303452168188,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.678067516722408,inf,3
802,52,2,best_ensemble_model,0.0,Albert,0.6783463455930769,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6771041356973422,inf,3
803,53,3,best_ensemble_model,0.0,Albert,0.6769824099332142,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6772086513662205,inf,3
804,54,4,best_ensemble_model,0.0,Albert,0.6797337973850062,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6766468801553766,inf,3
805,55,0,best_ensemble_model,0.0,Australian,0.8756366723259762,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8862318840579709,inf,3
806,56,1,best_ensemble_model,0.0,Australian,0.8607809847198642,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8876811594202898,inf,3
807,57,2,best_ensemble_model,0.0,Australian,0.8463497453310695,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8891304347826088,inf,3
808,58,3,best_ensemble_model,0.0,Australian,0.8463497453310695,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8870936153544848,inf,3
809,59,4,best_ensemble_model,0.0,Australian,0.8989813242784379,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9018115942028986,inf,3
810,60,0,best_ensemble_model,0.0,MiniBooNE,0.9271482341987026,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9316596527815058,inf,3
