,id,task,framework,constraint,fold,result,metric,mode,version,params,tag,utc,duration,models,seed,info,acc,predict_duration
69,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,8,0.9704,acc,singularity,reproduce,,stable,2021-03-09T14:36:08,6633.0,1.0,419826173,,0.9704,0.437993
70,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,9,0.972722,acc,singularity,reproduce,,stable,2021-03-09T14:36:30,6601.4,1.0,3653979875,,0.972722,0.46240699999999996
71,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,0,0.99931,acc,singularity,reproduce,,stable,2021-03-09T14:48:22,6357.9,1.0,3404836572,,0.99931,0.46991400000000005
72,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,2,1.0,acc,singularity,reproduce,,stable,2021-03-09T14:39:31,5799.3,1.0,1367351973,,1.0,0.45639300000000005
73,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,3,0.999828,acc,singularity,reproduce,,stable,2021-03-09T14:38:17,5729.0,1.0,3744410832,,0.999828,0.499354
74,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,5,1.0,acc,singularity,reproduce,,stable,2021-03-09T14:37:27,5676.3,1.0,3535995110,,1.0,0.475517
75,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,6,1.0,acc,singularity,reproduce,,stable,2021-03-09T14:26:23,4990.8,1.0,1017881281,,1.0,0.47751899999999997
76,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,7,1.0,acc,singularity,reproduce,,stable,2021-03-09T14:32:22,5349.1,1.0,1985282847,,1.0,0.48483699999999996
77,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,8,0.999483,acc,singularity,reproduce,,stable,2021-03-09T14:39:02,5748.9,1.0,978440475,,0.999483,0.523655
78,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,0,0.724061,acc,singularity,reproduce,,stable,2021-03-09T15:02:22,7159.0,1.0,2011320777,,0.724061,0.613532
79,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,1,0.728863,acc,singularity,reproduce,,stable,2021-03-09T14:58:14,6910.8,1.0,168146793,,0.728863,0.624212
80,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,2,0.730063,acc,singularity,reproduce,,stable,2021-03-09T14:52:46,6582.3,1.0,1034332240,,0.730063,0.61838
81,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,3,0.720974,acc,singularity,reproduce,,stable,2021-03-09T14:50:55,6456.6,1.0,479065199,,0.720974,0.578224
82,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,5,0.730406,acc,singularity,reproduce,,stable,2021-03-09T15:00:17,7014.2,1.0,3250813006,,0.730406,0.570708
83,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,6,0.733665,acc,singularity,reproduce,,stable,2021-03-09T14:46:00,6154.1,1.0,191053433,,0.733665,0.580749
84,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,7,0.726291,acc,singularity,reproduce,,stable,2021-03-09T15:00:17,6526.8,1.0,2406713506,,0.726291,0.650526
